ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	contrast	gene_set	direction	significant_padj_0.05	pathway_numeric_id	pathway_name	raw_prefixes_observed
map01110	map01110	66/379	414/2403	0.159420289855072	1.01078352644258	0.104338464000202	0.483511687053356	0.999936567882209	0.983365045813864	TRINITY_DN10644_c0_g1/TRINITY_DN1113_c0_g1/TRINITY_DN1115_c0_g1/TRINITY_DN12464_c0_g1/TRINITY_DN1264_c0_g1/TRINITY_DN12915_c0_g1/TRINITY_DN1310_c0_g1/TRINITY_DN137_c0_g1/TRINITY_DN1400_c0_g1/TRINITY_DN14158_c0_g1/TRINITY_DN14184_c0_g1/TRINITY_DN14484_c0_g1/TRINITY_DN15838_c0_g1/TRINITY_DN15920_c0_g1/TRINITY_DN16298_c0_g1/TRINITY_DN1734_c0_g1/TRINITY_DN17611_c0_g1/TRINITY_DN17664_c0_g1/TRINITY_DN17829_c0_g1/TRINITY_DN1993_c0_g1/TRINITY_DN2128_c0_g1/TRINITY_DN2242_c0_g1/TRINITY_DN2378_c0_g1/TRINITY_DN2435_c0_g1/TRINITY_DN2503_c0_g1/TRINITY_DN2554_c0_g1/TRINITY_DN2569_c0_g1/TRINITY_DN2770_c0_g1/TRINITY_DN2794_c0_g1/TRINITY_DN2839_c0_g1/TRINITY_DN3261_c0_g1/TRINITY_DN3624_c0_g1/TRINITY_DN3796_c0_g1/TRINITY_DN3804_c0_g1/TRINITY_DN3896_c0_g1/TRINITY_DN4_c1_g1/TRINITY_DN4175_c0_g1/TRINITY_DN4600_c0_g1/TRINITY_DN4632_c0_g1/TRINITY_DN4645_c0_g1/TRINITY_DN4682_c1_g1/TRINITY_DN4684_c0_g1/TRINITY_DN4740_c0_g1/TRINITY_DN4795_c0_g1/TRINITY_DN4850_c0_g1/TRINITY_DN4938_c0_g1/TRINITY_DN4953_c0_g1/TRINITY_DN5016_c0_g1/TRINITY_DN5019_c0_g1/TRINITY_DN5057_c0_g1/TRINITY_DN511_c0_g1/TRINITY_DN5491_c0_g1/TRINITY_DN568_c0_g1/TRINITY_DN580_c0_g1/TRINITY_DN5830_c0_g1/TRINITY_DN616_c0_g1/TRINITY_DN674_c0_g1/TRINITY_DN762_c0_g1/TRINITY_DN873_c0_g1/TRINITY_DN8758_c0_g1/TRINITY_DN8817_c0_g1/TRINITY_DN8903_c0_g1/TRINITY_DN9_c0_g2/TRINITY_DN967_c0_g1/TRINITY_DN981_c0_g1/TRINITY_DN987_c0_g1	66	interaction_vs_self	significant	up	FALSE	1110	map01110	ko,map
map00361	map00361	2/379	10/2403	0.2	1.26807387862797	0.367522558427219	0.484097963637422	0.999936567882209	0.983365045813864	TRINITY_DN297_c0_g1/TRINITY_DN5276_c0_g1	2	interaction_vs_self	significant	up	FALSE	361	map00361	ko,map
map04920	map04920	2/379	10/2403	0.2	1.26807387862797	0.367522558427219	0.484097963637422	0.999936567882209	0.983365045813864	TRINITY_DN3823_c0_g2/TRINITY_DN661_c0_g1	2	interaction_vs_self	significant	up	FALSE	4920	map04920	ko,map
map05162	map05162	2/379	10/2403	0.2	1.26807387862797	0.367522558427219	0.484097963637422	0.999936567882209	0.983365045813864	TRINITY_DN3029_c0_g1/TRINITY_DN6594_c0_g1	2	interaction_vs_self	significant	up	FALSE	5162	map05162	ko,map
map00730	map00730	3/379	17/2403	0.176470588235294	1.11888871643644	0.212828964364514	0.516683103535784	0.999936567882209	0.983365045813864	TRINITY_DN10661_c0_g1/TRINITY_DN1107_c0_g1/TRINITY_DN18163_c0_g1	3	interaction_vs_self	significant	up	FALSE	730	map00730	ko,map
map00360	map00360	9/379	56/2403	0.160714285714286	1.01898793818319	0.0622036874164616	0.532872148268739	0.999936567882209	0.983365045813864	TRINITY_DN1115_c0_g1/TRINITY_DN12464_c0_g1/TRINITY_DN1619_c0_g1/TRINITY_DN4415_c0_g1/TRINITY_DN4682_c1_g1/TRINITY_DN4684_c0_g1/TRINITY_DN4938_c0_g1/TRINITY_DN5019_c0_g1/TRINITY_DN580_c0_g1	9	interaction_vs_self	significant	up	FALSE	360	map00360	ko,map
map00521	map00521	2/379	11/2403	0.181818181818182	1.15279443511633	0.219747602019697	0.537303071654795	0.999936567882209	0.983365045813864	TRINITY_DN5830_c0_g1/TRINITY_DN9_c0_g2	2	interaction_vs_self	significant	up	FALSE	521	map00521	ko,map
map04391	map04391	2/379	11/2403	0.181818181818182	1.15279443511633	0.219747602019697	0.537303071654795	0.999936567882209	0.983365045813864	TRINITY_DN4750_c0_g1/TRINITY_DN577_c0_g1	2	interaction_vs_self	significant	up	FALSE	4391	map04391	ko,map
map02010	map02010	4/379	24/2403	0.166666666666667	1.05672823218997	0.120839383861957	0.53810408509477	0.999936567882209	0.983365045813864	TRINITY_DN2698_c0_g1/TRINITY_DN2757_c0_g1/TRINITY_DN3142_c0_g1/TRINITY_DN48_c0_g1	4	interaction_vs_self	significant	up	FALSE	2010	map02010	ko,map
map05203	map05203	8/379	50/2403	0.16	1.01445910290237	0.0447008971490889	0.543055498079322	0.999936567882209	0.983365045813864	TRINITY_DN1008_c0_g1/TRINITY_DN1270_c0_g5/TRINITY_DN16074_c0_g1/TRINITY_DN1619_c0_g1/TRINITY_DN1881_c0_g1/TRINITY_DN208_c0_g1/TRINITY_DN6381_c0_g1/TRINITY_DN8886_c1_g1	8	interaction_vs_self	significant	up	FALSE	5203	map05203	ko,map
map00643	map00643	5/379	31/2403	0.161290322580645	1.02264022469997	0.0548914988729173	0.554589554984593	0.999936567882209	0.983365045813864	TRINITY_DN15791_c0_g1/TRINITY_DN17644_c0_g1/TRINITY_DN3147_c0_g1/TRINITY_DN4415_c0_g1/TRINITY_DN7541_c0_g1	5	interaction_vs_self	significant	up	FALSE	643	map00643	ko,map
map04530	map04530	5/379	31/2403	0.161290322580645	1.02264022469997	0.0548914988729173	0.554589554984593	0.999936567882209	0.983365045813864	TRINITY_DN2261_c0_g1/TRINITY_DN298_c0_g1/TRINITY_DN39_c0_g1/TRINITY_DN4023_c0_g1/TRINITY_DN577_c0_g1	5	interaction_vs_self	significant	up	FALSE	4530	map04530	ko,map
map04611	map04611	3/379	18/2403	0.166666666666667	1.05672823218997	0.104518258118193	0.557490228773734	0.999936567882209	0.983365045813864	TRINITY_DN3821_c0_g1/TRINITY_DN566_c0_g1/TRINITY_DN577_c0_g1	3	interaction_vs_self	significant	up	FALSE	4611	map04611	ko,map
map04722	map04722	3/379	18/2403	0.166666666666667	1.05672823218997	0.104518258118193	0.557490228773734	0.999936567882209	0.983365045813864	TRINITY_DN3029_c0_g1/TRINITY_DN3821_c0_g1/TRINITY_DN785_c0_g1	3	interaction_vs_self	significant	up	FALSE	4722	map04722	ko,map
map04727	map04727	3/379	18/2403	0.166666666666667	1.05672823218997	0.104518258118193	0.557490228773734	0.999936567882209	0.983365045813864	TRINITY_DN1512_c0_g1/TRINITY_DN39_c0_g1/TRINITY_DN566_c0_g1	3	interaction_vs_self	significant	up	FALSE	4727	map04727	ko,map
map05120	map05120	3/379	18/2403	0.166666666666667	1.05672823218997	0.104518258118193	0.557490228773734	0.999936567882209	0.983365045813864	TRINITY_DN10855_c0_g1/TRINITY_DN3821_c0_g1/TRINITY_DN579_c0_g1	3	interaction_vs_self	significant	up	FALSE	5120	map05120	ko,map
map00051	map00051	6/379	38/2403	0.157894736842105	1.00111095681155	0.00298658070014457	0.568267194251811	0.999936567882209	0.983365045813864	TRINITY_DN1222_c0_g1/TRINITY_DN14184_c0_g1/TRINITY_DN3771_c0_g1/TRINITY_DN5491_c0_g1/TRINITY_DN674_c0_g1/TRINITY_DN9_c0_g2	6	interaction_vs_self	significant	up	FALSE	51	map00051	ko,map
map04145	map04145	6/379	38/2403	0.157894736842105	1.00111095681155	0.00298658070014457	0.568267194251811	0.999936567882209	0.983365045813864	TRINITY_DN10855_c0_g1/TRINITY_DN3896_c0_g1/TRINITY_DN4268_c0_g1/TRINITY_DN577_c0_g1/TRINITY_DN579_c0_g1/TRINITY_DN940_c0_g1	6	interaction_vs_self	significant	up	FALSE	4145	map04145	ko,map
map04062	map04062	4/379	25/2403	0.16	1.01445910290237	0.031441718864392	0.572352325053518	0.999936567882209	0.983365045813864	TRINITY_DN3029_c0_g1/TRINITY_DN39_c0_g1/TRINITY_DN4023_c0_g1/TRINITY_DN566_c0_g1	4	interaction_vs_self	significant	up	FALSE	4062	map04062	ko,map
map05110	map05110	4/379	25/2403	0.16	1.01445910290237	0.031441718864392	0.572352325053518	0.999936567882209	0.983365045813864	TRINITY_DN10855_c0_g1/TRINITY_DN10909_c0_g1/TRINITY_DN577_c0_g1/TRINITY_DN579_c0_g1	4	interaction_vs_self	significant	up	FALSE	5110	map05110	ko,map
map05416	map05416	1/379	5/2403	0.2	1.26807387862797	0.259606620220588	0.576410875182153	0.999936567882209	0.983365045813864	TRINITY_DN577_c0_g1	1	interaction_vs_self	significant	up	FALSE	5416	map05416	ko,map
map04152	map04152	5/379	32/2403	0.15625	0.9906827176781	-0.0229561640577263	0.584613856880551	0.999936567882209	0.983365045813864	TRINITY_DN1008_c0_g1/TRINITY_DN1222_c0_g1/TRINITY_DN1359_c0_g1/TRINITY_DN3823_c0_g2/TRINITY_DN6381_c0_g1	5	interaction_vs_self	significant	up	FALSE	4152	map04152	ko,map
map04211	map04211	5/379	32/2403	0.15625	0.9906827176781	-0.0229561640577263	0.584613856880551	0.999936567882209	0.983365045813864	TRINITY_DN1008_c0_g1/TRINITY_DN1734_c0_g1/TRINITY_DN3823_c0_g2/TRINITY_DN4740_c0_g1/TRINITY_DN6381_c0_g1	5	interaction_vs_self	significant	up	FALSE	4211	map04211	ko,map
map00300	map00300	2/379	12/2403	0.166666666666667	1.05672823218997	0.0852316581079466	0.586604544029589	0.999936567882209	0.983365045813864	TRINITY_DN1100_c0_g1/TRINITY_DN580_c0_g1	2	interaction_vs_self	significant	up	FALSE	300	map00300	ko,map
map00830	map00830	2/379	12/2403	0.166666666666667	1.05672823218997	0.0852316581079466	0.586604544029589	0.999936567882209	0.983365045813864	TRINITY_DN2770_c0_g1/TRINITY_DN4632_c0_g1	2	interaction_vs_self	significant	up	FALSE	830	map00830	ko,map
map05133	map05133	2/379	12/2403	0.166666666666667	1.05672823218997	0.0852316581079466	0.586604544029589	0.999936567882209	0.983365045813864	TRINITY_DN3821_c0_g1/TRINITY_DN566_c0_g1	2	interaction_vs_self	significant	up	FALSE	5133	map05133	ko,map
map00510	map00510	6/379	39/2403	0.153846153846154	0.975441445098437	-0.0668978603956032	0.59527583994739	0.999936567882209	0.983365045813864	TRINITY_DN1270_c0_g5/TRINITY_DN22_c0_g1/TRINITY_DN2468_c0_g1/TRINITY_DN36_c0_g1/TRINITY_DN4281_c0_g1/TRINITY_DN47_c0_g1	6	interaction_vs_self	significant	up	FALSE	510	map00510	ko,map
map01040	map01040	3/379	19/2403	0.157894736842105	1.00111095681155	0.00210339919535999	0.596160754529885	0.999936567882209	0.983365045813864	TRINITY_DN2128_c0_g1/TRINITY_DN2378_c0_g1/TRINITY_DN2839_c0_g1	3	interaction_vs_self	significant	up	FALSE	1040	map01040	ko,map
map04371	map04371	3/379	19/2403	0.157894736842105	1.00111095681155	0.00210339919535999	0.596160754529885	0.999936567882209	0.983365045813864	TRINITY_DN1823_c0_g1/TRINITY_DN532_c0_g1/TRINITY_DN566_c0_g1	3	interaction_vs_self	significant	up	FALSE	4371	map04371	ko,map
map05226	map05226	3/379	19/2403	0.157894736842105	1.00111095681155	0.00210339919535999	0.596160754529885	0.999936567882209	0.983365045813864	TRINITY_DN2698_c0_g1/TRINITY_DN2757_c0_g1/TRINITY_DN3029_c0_g1	3	interaction_vs_self	significant	up	FALSE	5226	map05226	ko,map
map05205	map05205	4/379	26/2403	0.153846153846154	0.975441445098437	-0.0544723038370783	0.605133512757744	0.999936567882209	0.983365045813864	TRINITY_DN3821_c0_g1/TRINITY_DN532_c0_g1/TRINITY_DN545_c0_g1/TRINITY_DN577_c0_g1	4	interaction_vs_self	significant	up	FALSE	5205	map05205	ko,map
map00513	map00513	5/379	33/2403	0.151515151515152	0.960662029263612	-0.0984454395242274	0.613514757470407	0.999936567882209	0.983365045813864	TRINITY_DN1270_c0_g5/TRINITY_DN17611_c0_g1/TRINITY_DN22_c0_g1/TRINITY_DN36_c0_g1/TRINITY_DN486_c0_g1	5	interaction_vs_self	significant	up	FALSE	513	map00513	ko,map
map01521	map01521	2/379	13/2403	0.153846153846154	0.975441445098437	-0.0384128372441702	0.631907687801842	0.999936567882209	0.983365045813864	TRINITY_DN3029_c0_g1/TRINITY_DN532_c0_g1	2	interaction_vs_self	significant	up	FALSE	1521	map01521	ko,map
map04016	map04016	2/379	13/2403	0.153846153846154	0.975441445098437	-0.0384128372441702	0.631907687801842	0.999936567882209	0.983365045813864	TRINITY_DN1734_c0_g1/TRINITY_DN4740_c0_g1	2	interaction_vs_self	significant	up	FALSE	4016	map04016	ko,map
map04370	map04370	2/379	13/2403	0.153846153846154	0.975441445098437	-0.0384128372441702	0.631907687801842	0.999936567882209	0.983365045813864	TRINITY_DN1823_c0_g1/TRINITY_DN3821_c0_g1	2	interaction_vs_self	significant	up	FALSE	4370	map04370	ko,map
map04925	map04925	2/379	13/2403	0.153846153846154	0.975441445098437	-0.0384128372441702	0.631907687801842	0.999936567882209	0.983365045813864	TRINITY_DN1008_c0_g1/TRINITY_DN6381_c0_g1	2	interaction_vs_self	significant	up	FALSE	4925	map04925	ko,map
map04380	map04380	1/379	6/2403	0.166666666666667	1.05672823218997	0.0601924070178168	0.643358447453197	0.999936567882209	0.983365045813864	TRINITY_DN3821_c0_g1	1	interaction_vs_self	significant	up	FALSE	4380	map04380	ko,map
map05020	map05020	1/379	6/2403	0.166666666666667	1.05672823218997	0.0601924070178168	0.643358447453197	0.999936567882209	0.983365045813864	TRINITY_DN1544_c0_g1	1	interaction_vs_self	significant	up	FALSE	5020	map05020	ko,map
map05222	map05222	1/379	6/2403	0.166666666666667	1.05672823218997	0.0601924070178168	0.643358447453197	0.999936567882209	0.983365045813864	TRINITY_DN4954_c0_g1	1	interaction_vs_self	significant	up	FALSE	5222	map05222	ko,map
map00380	map00380	9/379	62/2403	0.145161290322581	0.920376202229977	-0.274814015766125	0.662559104307502	0.999936567882209	0.983365045813864	TRINITY_DN1115_c0_g1/TRINITY_DN1734_c0_g1/TRINITY_DN2794_c0_g1/TRINITY_DN4682_c1_g1/TRINITY_DN4740_c0_g1/TRINITY_DN4938_c0_g1/TRINITY_DN5019_c0_g1/TRINITY_DN580_c0_g1/TRINITY_DN8903_c0_g1	9	interaction_vs_self	significant	up	FALSE	380	map00380	ko,map
map00770	map00770	4/379	28/2403	0.142857142857143	0.905767056162834	-0.2169955460506	0.665914798619045	0.999936567882209	0.983365045813864	TRINITY_DN1507_c0_g1/TRINITY_DN2242_c0_g1/TRINITY_DN2265_c0_g1/TRINITY_DN4850_c0_g1	4	interaction_vs_self	significant	up	FALSE	770	map00770	ko,map
map03410	map03410	4/379	28/2403	0.142857142857143	0.905767056162834	-0.2169955460506	0.665914798619045	0.999936567882209	0.983365045813864	TRINITY_DN1072_c0_g1/TRINITY_DN14440_c0_g1/TRINITY_DN451_c0_g1/TRINITY_DN63_c0_g1	4	interaction_vs_self	significant	up	FALSE	3410	map03410	ko,map
map00950	map00950	3/379	21/2403	0.142857142857143	0.905767056162834	-0.187647325947857	0.66663032525285	0.999936567882209	0.983365045813864	TRINITY_DN17664_c0_g1/TRINITY_DN4682_c1_g1/TRINITY_DN580_c0_g1	3	interaction_vs_self	significant	up	FALSE	950	map00950	ko,map
map04022	map04022	3/379	21/2403	0.142857142857143	0.905767056162834	-0.187647325947857	0.66663032525285	0.999936567882209	0.983365045813864	TRINITY_DN1008_c0_g1/TRINITY_DN566_c0_g1/TRINITY_DN6381_c0_g1	3	interaction_vs_self	significant	up	FALSE	4022	map04022	ko,map
map05100	map05100	3/379	21/2403	0.142857142857143	0.905767056162834	-0.187647325947857	0.66663032525285	0.999936567882209	0.983365045813864	TRINITY_DN39_c0_g1/TRINITY_DN4023_c0_g1/TRINITY_DN577_c0_g1	3	interaction_vs_self	significant	up	FALSE	5100	map05100	ko,map
map03420	map03420	6/379	42/2403	0.142857142857143	0.905767056162834	-0.266550967230221	0.670564912971238	0.999936567882209	0.983365045813864	TRINITY_DN14234_c0_g1/TRINITY_DN1619_c0_g1/TRINITY_DN3891_c0_g1/TRINITY_DN519_c0_g1/TRINITY_DN63_c0_g1/TRINITY_DN904_c0_g1	6	interaction_vs_self	significant	up	FALSE	3420	map03420	ko,map
map00740	map00740	2/379	14/2403	0.142857142857143	0.905767056162834	-0.15298877038294	0.673244437082738	0.999936567882209	0.983365045813864	TRINITY_DN18163_c0_g1/TRINITY_DN2569_c0_g1	2	interaction_vs_self	significant	up	FALSE	740	map00740	ko,map
map04918	map04918	2/379	14/2403	0.142857142857143	0.905767056162834	-0.15298877038294	0.673244437082738	0.999936567882209	0.983365045813864	TRINITY_DN1008_c0_g1/TRINITY_DN6381_c0_g1	2	interaction_vs_self	significant	up	FALSE	4918	map04918	ko,map
map04666	map04666	4/379	29/2403	0.137931034482759	0.874533709398599	-0.294094262815662	0.693804423120454	0.999936567882209	0.983365045813864	TRINITY_DN1714_c0_g1/TRINITY_DN1823_c0_g1/TRINITY_DN39_c0_g1/TRINITY_DN4023_c0_g1	4	interaction_vs_self	significant	up	FALSE	4666	map04666	ko,map
map00630	map00630	7/379	50/2403	0.14	0.887651715039578	-0.347329233687627	0.695437566612256	0.999936567882209	0.983365045813864	TRINITY_DN11387_c0_g1/TRINITY_DN12915_c0_g1/TRINITY_DN1734_c0_g1/TRINITY_DN2555_c0_g1/TRINITY_DN4150_c0_g1/TRINITY_DN4740_c0_g1/TRINITY_DN8817_c0_g1	7	interaction_vs_self	significant	up	FALSE	630	map00630	ko,map
map00710	map00710	3/379	22/2403	0.136363636363636	0.864595826337251	-0.276035250505421	0.698338986015686	0.999936567882209	0.983365045813864	TRINITY_DN137_c0_g1/TRINITY_DN3470_c0_g1/TRINITY_DN674_c0_g1	3	interaction_vs_self	significant	up	FALSE	710	map00710	ko,map
map04013	map04013	3/379	22/2403	0.136363636363636	0.864595826337251	-0.276035250505421	0.698338986015686	0.999936567882209	0.983365045813864	TRINITY_DN1008_c0_g1/TRINITY_DN3821_c0_g1/TRINITY_DN6381_c0_g1	3	interaction_vs_self	significant	up	FALSE	4013	map04013	ko,map
map05130	map05130	3/379	22/2403	0.136363636363636	0.864595826337251	-0.276035250505421	0.698338986015686	0.999936567882209	0.983365045813864	TRINITY_DN39_c0_g1/TRINITY_DN4023_c0_g1/TRINITY_DN577_c0_g1	3	interaction_vs_self	significant	up	FALSE	5130	map05130	ko,map
map00364	map00364	1/379	7/2403	0.142857142857143	0.905767056162834	-0.108021256399742	0.699748580292262	0.999936567882209	0.983365045813864	TRINITY_DN5276_c0_g1	1	interaction_vs_self	significant	up	FALSE	364	map00364	ko,map
map04923	map04923	1/379	7/2403	0.142857142857143	0.905767056162834	-0.108021256399742	0.699748580292262	0.999936567882209	0.983365045813864	TRINITY_DN566_c0_g1	1	interaction_vs_self	significant	up	FALSE	4923	map04923	ko,map
map04973	map04973	1/379	7/2403	0.142857142857143	0.905767056162834	-0.108021256399742	0.699748580292262	0.999936567882209	0.983365045813864	TRINITY_DN9_c0_g2	1	interaction_vs_self	significant	up	FALSE	4973	map04973	ko,map
map04974	map04974	1/379	7/2403	0.142857142857143	0.905767056162834	-0.108021256399742	0.699748580292262	0.999936567882209	0.983365045813864	TRINITY_DN3251_c0_g1	1	interaction_vs_self	significant	up	FALSE	4974	map04974	ko,map
map04141	map04141	12/379	85/2403	0.141176470588235	0.895110973149154	-0.425974552715917	0.710631772936581	0.999936567882209	0.983365045813864	TRINITY_DN1035_c0_g1/TRINITY_DN10682_c0_g1/TRINITY_DN1098_c0_g1/TRINITY_DN1270_c0_g5/TRINITY_DN1514_c0_g1/TRINITY_DN1777_c0_g1/TRINITY_DN4341_c0_g1/TRINITY_DN454_c0_g1/TRINITY_DN4707_c0_g1/TRINITY_DN4797_c0_g1/TRINITY_DN6594_c0_g1/TRINITY_DN753_c0_g1	12	interaction_vs_self	significant	up	FALSE	4141	map04141	ko,map
map02024	map02024	2/379	15/2403	0.133333333333333	0.845382585751979	-0.259888897513841	0.71073593831416	0.999936567882209	0.983365045813864	TRINITY_DN5491_c0_g1/TRINITY_DN661_c0_g1	2	interaction_vs_self	significant	up	FALSE	2024	map02024	ko,map
map04660	map04660	2/379	15/2403	0.133333333333333	0.845382585751979	-0.259888897513841	0.71073593831416	0.999936567882209	0.983365045813864	TRINITY_DN3029_c0_g1/TRINITY_DN3821_c0_g1	2	interaction_vs_self	significant	up	FALSE	4660	map04660	ko,map
map04726	map04726	2/379	15/2403	0.133333333333333	0.845382585751979	-0.259888897513841	0.71073593831416	0.999936567882209	0.983365045813864	TRINITY_DN4682_c1_g1/TRINITY_DN566_c0_g1	2	interaction_vs_self	significant	up	FALSE	4726	map04726	ko,map
map05323	map05323	2/379	15/2403	0.133333333333333	0.845382585751979	-0.259888897513841	0.71073593831416	0.999936567882209	0.983365045813864	TRINITY_DN10855_c0_g1/TRINITY_DN579_c0_g1	2	interaction_vs_self	significant	up	FALSE	5323	map05323	ko,map
map00910	map00910	3/379	23/2403	0.130434782608696	0.827004703453023	-0.360670471391667	0.727710448137665	0.999936567882209	0.983365045813864	TRINITY_DN11120_c0_g1/TRINITY_DN2615_c0_g1/TRINITY_DN965_c0_g1	3	interaction_vs_self	significant	up	FALSE	910	map00910	ko,map
map03440	map03440	3/379	23/2403	0.130434782608696	0.827004703453023	-0.360670471391667	0.727710448137665	0.999936567882209	0.983365045813864	TRINITY_DN2715_c0_g1/TRINITY_DN804_c0_g1/TRINITY_DN904_c0_g1	3	interaction_vs_self	significant	up	FALSE	3440	map03440	ko,map
map04138	map04138	10/379	73/2403	0.136986301369863	0.86854375248491	-0.493475451362582	0.737557368269001	0.999936567882209	0.983365045813864	TRINITY_DN1429_c0_g1/TRINITY_DN14671_c0_g1/TRINITY_DN1841_c0_g2/TRINITY_DN2234_c0_g1/TRINITY_DN3790_c0_g1/TRINITY_DN3823_c0_g2/TRINITY_DN3896_c0_g1/TRINITY_DN560_c0_g1/TRINITY_DN570_c0_g3/TRINITY_DN763_c0_g1	10	interaction_vs_self	significant	up	FALSE	4138	map04138	ko,map
map04723	map04723	4/379	31/2403	0.129032258064516	0.81811217975998	-0.440989222148211	0.744503272577163	0.999936567882209	0.983365045813864	TRINITY_DN1512_c0_g1/TRINITY_DN3070_c0_g1/TRINITY_DN3821_c0_g1/TRINITY_DN566_c0_g1	4	interaction_vs_self	significant	up	FALSE	4723	map04723	ko,map
map00720	map00720	2/379	16/2403	0.125	0.79254617414248	-0.360210263247887	0.744563742054464	0.999936567882209	0.983365045813864	TRINITY_DN1972_c0_g1/TRINITY_DN8817_c0_g1	2	interaction_vs_self	significant	up	FALSE	720	map00720	ko,map
map05167	map05167	2/379	16/2403	0.125	0.79254617414248	-0.360210263247887	0.744563742054464	0.999936567882209	0.983365045813864	TRINITY_DN3029_c0_g1/TRINITY_DN3821_c0_g1	2	interaction_vs_self	significant	up	FALSE	5167	map05167	ko,map
map04710	map04710	1/379	8/2403	0.125	0.79254617414248	-0.25428136585013	0.747242440087434	0.999936567882209	0.983365045813864	TRINITY_DN1997_c0_g1	1	interaction_vs_self	significant	up	FALSE	4710	map04710	ko,map
map04924	map04924	1/379	8/2403	0.125	0.79254617414248	-0.25428136585013	0.747242440087434	0.999936567882209	0.983365045813864	TRINITY_DN566_c0_g1	1	interaction_vs_self	significant	up	FALSE	4924	map04924	ko,map
map04930	map04930	1/379	8/2403	0.125	0.79254617414248	-0.25428136585013	0.747242440087434	0.999936567882209	0.983365045813864	TRINITY_DN9_c0_g2	1	interaction_vs_self	significant	up	FALSE	4930	map04930	ko,map
map05212	map05212	1/379	8/2403	0.125	0.79254617414248	-0.25428136585013	0.747242440087434	0.999936567882209	0.983365045813864	TRINITY_DN2715_c0_g1	1	interaction_vs_self	significant	up	FALSE	5212	map05212	ko,map
map04914	map04914	3/379	24/2403	0.125	0.79254617414248	-0.441906816564945	0.754797071429507	0.999936567882209	0.983365045813864	TRINITY_DN3821_c0_g1/TRINITY_DN4797_c0_g1/TRINITY_DN566_c0_g1	3	interaction_vs_self	significant	up	FALSE	4914	map04914	ko,map
map05165	map05165	5/379	39/2403	0.128205128205128	0.812867870915364	-0.509750638716911	0.760201471405081	0.999936567882209	0.983365045813864	TRINITY_DN1008_c0_g1/TRINITY_DN208_c0_g1/TRINITY_DN3029_c0_g1/TRINITY_DN6381_c0_g1/TRINITY_DN674_c0_g1	5	interaction_vs_self	significant	up	FALSE	5165	map05165	ko,map
map04910	map04910	4/379	32/2403	0.125	0.79254617414248	-0.511130166099461	0.767344617676679	0.999936567882209	0.983365045813864	TRINITY_DN1359_c0_g1/TRINITY_DN3029_c0_g1/TRINITY_DN532_c0_g1/TRINITY_DN9_c0_g2	4	interaction_vs_self	significant	up	FALSE	4910	map04910	ko,map
map04144	map04144	11/379	82/2403	0.134146341463415	0.85053735761632	-0.595803245186433	0.768920867981328	0.999936567882209	0.983365045813864	TRINITY_DN1432_c0_g1/TRINITY_DN15942_c0_g1/TRINITY_DN1714_c0_g1/TRINITY_DN1996_c0_g1/TRINITY_DN298_c0_g1/TRINITY_DN3896_c0_g1/TRINITY_DN39_c0_g1/TRINITY_DN4023_c0_g1/TRINITY_DN4946_c0_g1/TRINITY_DN6594_c0_g1/TRINITY_DN661_c0_g1	11	interaction_vs_self	significant	up	FALSE	4144	map04144	ko,map
map05166	map05166	8/379	61/2403	0.131147540983607	0.831523854838012	-0.576647935610895	0.769569923172349	0.999936567882209	0.983365045813864	TRINITY_DN1008_c0_g1/TRINITY_DN1485_c0_g1/TRINITY_DN18075_c0_g1/TRINITY_DN208_c0_g1/TRINITY_DN3029_c0_g1/TRINITY_DN4053_c0_g1/TRINITY_DN63_c0_g1/TRINITY_DN6381_c0_g1	8	interaction_vs_self	significant	up	FALSE	5166	map05166	ko,map
map04066	map04066	2/379	17/2403	0.117647058823529	0.745925810957628	-0.454831611833825	0.774947827190287	0.999936567882209	0.983365045813864	TRINITY_DN532_c0_g1/TRINITY_DN9_c0_g2	2	interaction_vs_self	significant	up	FALSE	4066	map04066	ko,map
map04130	map04130	2/379	17/2403	0.117647058823529	0.745925810957628	-0.454831611833825	0.774947827190287	0.999936567882209	0.983365045813864	TRINITY_DN2651_c0_g1/TRINITY_DN2828_c0_g1	2	interaction_vs_self	significant	up	FALSE	4130	map04130	ko,map
map05160	map05160	2/379	17/2403	0.117647058823529	0.745925810957628	-0.454831611833825	0.774947827190287	0.999936567882209	0.983365045813864	TRINITY_DN3029_c0_g1/TRINITY_DN3821_c0_g1	2	interaction_vs_self	significant	up	FALSE	5160	map05160	ko,map
map00563	map00563	3/379	25/2403	0.12	0.760844327176781	-0.520050620048993	0.779675900480778	0.999936567882209	0.983365045813864	TRINITY_DN173_c0_g1/TRINITY_DN2754_c0_g1/TRINITY_DN4235_c0_g1	3	interaction_vs_self	significant	up	FALSE	563	map00563	ko,map
map04024	map04024	3/379	25/2403	0.12	0.760844327176781	-0.520050620048993	0.779675900480778	0.999936567882209	0.983365045813864	TRINITY_DN1008_c0_g1/TRINITY_DN566_c0_g1/TRINITY_DN6381_c0_g1	3	interaction_vs_self	significant	up	FALSE	4024	map04024	ko,map
